序号,日期,收盘价,成交额(万元),转股价值,到期税前收益率,转股溢价率,剩余规模(亿元),换手率,正股价
1,2026-01-16,145.084,1893.29,105.91,-3.80%,36.99%,5.000,2.61%,13.62
2,2026-01-15,143.600,2130.35,104.36,-3.60%,37.61%,5.000,2.98%,13.42
3,2026-01-14,144.078,2952.21,105.13,-3.66%,37.04%,5.000,4.07%,13.52
4,2026-01-13,144.809,2949.49,106.53,-3.75%,35.93%,5.000,4.06%,13.70
5,2026-01-12,146.154,3810.88,108.09,-3.92%,35.22%,5.000,5.21%,13.90
6,2026-01-09,144.240,4069.73,106.45,-3.67%,35.49%,5.000,5.64%,13.69
7,2026-01-08,144.766,3768.28,106.92,-3.74%,35.40%,5.000,5.21%,13.75
8,2026-01-07,142.881,3389.45,104.90,-3.49%,36.21%,5.000,4.75%,13.49
9,2026-01-06,142.711,4062.83,105.29,-3.47%,35.54%,5.000,5.70%,13.54
10,2026-01-05,141.698,1127.81,103.73,-3.33%,36.60%,5.000,1.59%,13.34
11,2025-12-31,140.909,2291.98,104.98,-3.22%,34.23%,5.000,3.25%,13.50
12,2025-12-30,140.934,1312.23,106.45,-3.22%,32.39%,5.000,1.86%,13.69
13,2025-12-29,141.800,2106.86,109.41,-3.34%,29.61%,5.000,2.96%,14.07
14,2025-12-26,142.800,4211.02,110.19,-3.46%,29.60%,5.000,5.87%,14.17
15,2025-12-25,142.917,2782.52,110.89,-3.47%,28.89%,5.000,3.93%,14.26
16,2025-12-24,140.947,2600.87,109.18,-3.21%,29.10%,5.000,3.69%,14.04
17,2025-12-23,139.708,3606.85,106.45,-3.05%,31.24%,5.000,5.16%,13.69
18,2025-12-22,139.562,4393.59,106.84,-3.03%,30.62%,5.000,6.29%,13.74
19,2025-12-19,140.001,3594.29,108.87,-3.08%,28.60%,5.000,5.12%,14.00
20,2025-12-18,139.691,3314.43,106.69,-3.04%,30.93%,5.000,4.73%,13.72
21,2025-12-17,139.762,5975.78,107.15,-3.05%,30.43%,5.000,8.63%,13.78
22,2025-12-16,138.784,7408.37,109.18,-2.91%,27.12%,5.000,10.64%,14.04
23,2025-12-15,141.988,10423.24,114.85,-3.34%,23.63%,5.000,14.68%,14.77
24,2025-12-12,141.336,7105.80,115.63,-3.25%,22.23%,5.000,9.99%,14.87
25,2025-12-11,140.883,7010.21,114.31,-3.18%,23.25%,5.000,9.94%,14.70
26,2025-12-10,141.215,8593.36,117.26,-3.23%,20.43%,5.000,12.16%,15.08
27,2025-12-09,141.289,42877.00,119.83,-3.23%,17.91%,5.000,59.77%,15.41
28,2025-12-08,140.636,7920.07,114.15,-3.15%,23.20%,5.000,11.32%,14.68
29,2025-12-05,138.129,3853.04,108.71,-2.81%,27.06%,5.000,5.62%,13.98
30,2025-12-04,136.133,3067.35,105.52,-2.54%,29.01%,5.000,4.52%,13.57
