序号,日期,收盘价,成交额(万元),转股价值,到期税前收益率,转股溢价率,剩余规模(亿元),换手率,正股价
1,2026-01-20,174.888,14110.34,139.51,-7.61%,25.36%,4.867,16.50%,14.09
2,2026-01-19,178.629,15916.19,144.46,-7.97%,23.66%,4.867,18.38%,14.59
3,2026-01-16,178.466,19140.81,143.37,-7.95%,24.48%,4.867,21.98%,14.48
4,2026-01-15,178.200,25740.76,146.73,-7.92%,21.45%,4.867,29.64%,14.82
5,2026-01-14,176.398,69428.82,145.15,-7.74%,21.53%,4.867,80.76%,14.66
6,2026-01-13,169.200,41635.33,145.55,-7.01%,16.25%,4.867,50.50%,14.70
7,2026-01-12,166.360,34299.25,145.05,-6.72%,14.69%,4.868,43.60%,14.65
8,2026-01-09,154.800,48394.30,143.56,-5.44%,7.83%,4.868,61.85%,14.50
9,2026-01-08,169.498,10454.94,141.78,-7.03%,19.55%,4.869,12.63%,14.32
10,2026-01-07,169.911,13387.23,143.47,-7.07%,18.43%,4.869,16.13%,14.49
11,2026-01-06,171.050,13678.86,143.66,-7.18%,19.06%,4.869,16.38%,14.51
12,2026-01-05,169.200,10083.90,141.29,-6.99%,19.76%,4.869,12.24%,14.27
13,2025-12-31,168.500,5848.62,140.20,-6.90%,20.19%,4.869,7.02%,14.16
14,2025-12-30,172.790,5507.29,142.77,-7.33%,21.02%,4.869,6.56%,14.42
15,2025-12-29,173.200,8804.23,145.05,-7.36%,19.41%,4.869,10.39%,14.65
16,2025-12-26,176.000,15534.83,146.83,-7.63%,19.87%,4.869,18.04%,14.83
17,2025-12-25,175.500,6107.49,142.28,-7.58%,23.35%,4.870,7.14%,14.37
18,2025-12-24,178.100,10159.48,143.66,-7.82%,23.97%,4.870,11.71%,14.51
19,2025-12-23,179.689,11483.32,145.45,-7.97%,23.54%,4.870,13.21%,14.69
20,2025-12-22,176.000,9741.86,144.16,-7.61%,22.09%,4.870,11.36%,14.56
21,2025-12-19,174.029,55380.12,143.27,-7.41%,21.47%,4.870,64.88%,14.47
22,2025-12-18,169.684,7646.71,132.87,-6.97%,27.71%,4.870,9.25%,13.42
23,2025-12-17,168.666,5039.37,130.79,-6.87%,28.96%,4.870,6.19%,13.21
24,2025-12-16,165.800,5229.93,128.12,-6.57%,29.41%,4.870,6.44%,12.94
25,2025-12-15,169.490,2791.63,129.01,-6.94%,31.38%,4.870,3.37%,13.03
26,2025-12-12,171.277,4917.19,131.09,-7.11%,30.66%,4.870,5.87%,13.24
27,2025-12-11,171.400,2850.46,130.40,-7.12%,31.45%,4.870,3.39%,13.17
28,2025-12-10,173.194,1970.12,134.16,-7.30%,29.10%,4.870,2.34%,13.55
29,2025-12-09,173.300,3322.46,134.26,-7.30%,29.08%,4.870,3.93%,13.56
30,2025-12-08,174.600,11875.50,136.73,-7.43%,27.69%,4.870,14.00%,13.81
