序号,日期,收盘价,成交额(万元),转股价值,到期税前收益率,转股溢价率,剩余规模(亿元),换手率,正股价
1,2026-01-16,152.674,3171.14,101.38,-5.22%,50.60%,12.924,1.62%,19.86
2,2026-01-15,149.414,2524.80,100.05,-4.84%,49.34%,12.924,1.30%,19.60
3,2026-01-14,150.860,4225.97,101.58,-5.01%,48.51%,12.924,2.15%,19.90
4,2026-01-13,151.200,12155.23,101.17,-5.04%,49.45%,12.924,6.07%,19.82
5,2026-01-12,152.520,3367.16,101.84,-5.19%,49.77%,12.924,1.71%,19.95
6,2026-01-09,150.570,3407.50,102.50,-4.96%,46.90%,12.924,1.76%,20.08
7,2026-01-08,149.650,3617.43,102.60,-4.86%,45.85%,12.924,1.86%,20.10
8,2026-01-07,150.302,4231.77,103.32,-4.93%,45.48%,12.924,2.18%,20.24
9,2026-01-06,147.992,2703.40,102.14,-4.66%,44.89%,12.924,1.41%,20.01
10,2026-01-05,147.147,3932.23,102.09,-4.56%,44.13%,12.924,2.07%,20.00
11,2025-12-31,145.596,1542.72,100.61,-4.37%,44.71%,12.924,0.82%,19.71
12,2025-12-30,146.400,5202.38,102.09,-4.46%,43.40%,12.924,2.77%,20.00
13,2025-12-29,144.079,2846.56,98.88,-4.18%,45.72%,12.924,1.53%,19.37
14,2025-12-26,145.169,4769.56,101.33,-4.31%,43.27%,12.924,2.53%,19.85
15,2025-12-25,146.850,11666.75,102.25,-4.50%,43.62%,12.924,6.15%,20.03
16,2025-12-24,141.999,1356.61,96.48,-3.92%,47.18%,12.924,0.74%,18.90
17,2025-12-23,140.958,2224.93,95.30,-3.80%,47.90%,12.924,1.22%,18.67
18,2025-12-22,141.797,2314.74,96.48,-3.90%,46.97%,12.924,1.26%,18.90
19,2025-12-19,140.500,1328.05,96.38,-3.73%,45.78%,12.924,0.73%,18.88
20,2025-12-18,139.686,1119.03,95.05,-3.63%,46.96%,12.924,0.62%,18.62
21,2025-12-17,139.697,1621.86,94.59,-3.63%,47.69%,12.924,0.90%,18.53
22,2025-12-16,138.229,2617.58,93.72,-3.45%,47.49%,12.924,1.46%,18.36
23,2025-12-15,139.416,1513.54,95.15,-3.59%,46.52%,12.924,0.84%,18.64
24,2025-12-12,139.720,821.26,93.93,-3.63%,48.76%,12.924,0.45%,18.40
25,2025-12-11,139.899,1680.52,94.44,-3.65%,48.14%,12.924,0.93%,18.50
26,2025-12-10,140.400,3132.65,97.19,-3.70%,44.46%,12.924,1.73%,19.04
27,2025-12-09,138.923,2917.19,96.84,-3.52%,43.46%,12.924,1.62%,18.97
28,2025-12-08,139.300,3136.19,96.48,-3.57%,44.39%,12.924,1.74%,18.90
29,2025-12-05,138.600,2743.98,95.46,-3.48%,45.20%,12.924,1.54%,18.70
30,2025-12-04,136.929,2073.28,94.33,-3.27%,45.15%,12.924,1.17%,18.48
