序号,日期,收盘价,成交额(万元),转股价值,到期税前收益率,转股溢价率,剩余规模(亿元),换手率,正股价
1,2026-01-16,125.906,1486.03,69.92,-4.67%,80.07%,8.300,1.42%,7.88
2,2026-01-15,126.283,1940.85,69.92,-4.77%,80.61%,8.300,1.86%,7.88
3,2026-01-14,125.450,2523.60,69.03,-4.52%,81.73%,8.300,2.42%,7.78
4,2026-01-13,125.316,2915.89,69.48,-4.47%,80.37%,8.300,2.79%,7.83
5,2026-01-12,125.961,5210.09,69.65,-4.66%,80.84%,8.300,4.98%,7.85
6,2026-01-09,126.147,1598.73,70.01,-4.70%,80.19%,8.300,1.53%,7.89
7,2026-01-08,125.923,1014.29,69.03,-4.63%,82.41%,8.300,0.97%,7.78
8,2026-01-07,125.292,1542.67,69.12,-4.44%,81.26%,8.300,1.48%,7.79
9,2026-01-06,125.440,2243.93,69.65,-4.48%,80.09%,8.300,2.16%,7.85
10,2026-01-05,123.251,4452.17,67.52,-3.81%,82.53%,8.300,4.35%,7.61
11,2025-12-31,121.580,3436.77,67.08,-3.28%,81.24%,8.300,3.40%,7.56
12,2025-12-30,121.900,2317.95,66.19,-3.38%,84.16%,8.300,2.30%,7.46
13,2025-12-29,121.305,1426.27,66.55,-3.19%,82.28%,8.300,1.42%,7.50
14,2025-12-26,121.656,3095.65,67.17,-3.29%,81.12%,8.300,3.07%,7.57
15,2025-12-25,120.545,2765.95,65.57,-2.94%,83.84%,8.300,2.77%,7.39
16,2025-12-24,119.749,1460.29,65.48,-2.69%,82.87%,8.300,1.47%,7.38
17,2025-12-23,119.600,1461.26,65.40,-2.64%,82.89%,8.300,1.47%,7.37
18,2025-12-22,119.961,1218.03,65.48,-2.75%,83.19%,8.300,1.22%,7.38
19,2025-12-19,119.619,945.22,64.86,-2.63%,84.42%,8.300,0.95%,7.31
20,2025-12-18,118.974,864.55,63.35,-2.43%,87.79%,8.300,0.87%,7.14
21,2025-12-17,118.750,808.28,63.00,-2.35%,88.49%,8.300,0.82%,7.10
22,2025-12-16,118.005,1122.35,62.11,-2.12%,89.99%,8.300,1.14%,7.00
23,2025-12-15,118.834,1136.77,63.44,-2.38%,87.31%,8.300,1.15%,7.15
24,2025-12-12,119.100,877.45,62.64,-2.45%,90.12%,8.300,0.89%,7.06
25,2025-12-11,118.742,1162.15,62.82,-2.34%,89.01%,8.300,1.18%,7.08
26,2025-12-10,119.500,1089.02,64.15,-2.57%,86.27%,8.300,1.10%,7.23
27,2025-12-09,119.237,1942.66,64.86,-2.49%,83.83%,8.300,1.96%,7.31
28,2025-12-08,120.445,1954.49,67.79,-2.86%,77.67%,8.300,1.95%,7.64
29,2025-12-05,120.370,3373.03,68.86,-2.83%,74.82%,8.300,3.39%,7.76
30,2025-12-04,119.100,1084.50,66.82,-2.43%,78.25%,8.300,1.10%,7.53
